t,x,y,z,vx,vy,vz
4.402,3.97,0.7,-0.0,0.3,0.0,0.0
4.412,3.97,0.7,-0.0,0.3,0.0,0.0
4.422,3.98,0.7,-0.0,0.3,0.0,0.0
4.432,3.98,0.7,-0.0,0.3,0.0,0.0
4.442,3.98,0.71,-0.0,0.3,0.0,0.0
4.452,3.98,0.71,-0.0,0.3,0.0,0.0
4.462,3.98,0.71,-0.0,0.3,0.0,0.0
4.472,3.98,0.72,-0.0,0.3,0.0,0.0
4.482,3.98,0.72,-0.0,0.3,0.0,0.0
4.492,3.98,0.72,-0.0,0.3,0.0,0.0
4.502,3.98,0.72,-0.0,0.3,0.0,0.0
4.512,3.98,0.73,-0.0,0.3,0.0,0.0
4.522,3.98,0.73,-0.0,0.3,0.0,0.0
4.532,3.99,0.73,-0.0,0.3,0.0,0.0
4.541,3.99,0.74,-0.0,0.3,0.0,0.0
4.552,3.99,0.74,-0.0,0.3,0.0,0.0
4.562,3.99,0.74,-0.0,0.3,0.0,0.0
4.572,3.99,0.75,-0.0,0.3,0.0,0.0
4.582,3.99,0.75,-0.0,0.3,0.0,0.0
4.592,3.99,0.75,-0.0,0.3,0.0,0.0
4.602,3.99,0.75,-0.0,0.3,0.0,0.0
4.612,3.99,0.76,-0.0,0.3,0.0,0.0
4.622,3.99,0.76,-0.0,0.3,0.0,0.0
4.632,3.99,0.76,-0.0,0.3,0.0,0.0
4.642,3.99,0.77,-0.0,0.3,0.0,0.0
4.652,4.0,0.77,-0.0,0.3,0.0,0.0
4.662,4.0,0.77,-0.0,0.3,0.0,0.0
4.671,4.0,0.77,-0.0,0.3,0.0,0.0
4.682,4.0,0.78,-0.0,0.3,0.0,0.0
4.692,4.0,0.78,-0.0,0.3,0.0,0.0
4.701,4.0,0.78,-0.0,0.3,0.0,0.0
4.712,4.0,0.79,-0.0,0.3,0.0,0.0
4.722,4.0,0.79,-0.0,0.3,0.0,0.0
4.732,4.0,0.79,-0.0,0.3,0.0,0.0
4.742,4.0,0.79,-0.0,0.3,0.0,0.0
4.752,4.0,0.8,-0.0,0.3,0.0,0.0
4.762,4.0,0.8,-0.0,0.3,0.0,0.0
4.772,4.0,0.8,-0.0,0.3,0.0,0.0
4.782,4.0,0.81,-0.0,0.3,0.0,0.0
4.792,4.0,0.81,-0.0,0.3,0.0,0.0
