t,x,y,z,vx,vy,vz
3.389,3.75,0.5,-0.0,0.3,0.0,0.0
3.401,3.75,0.51,-0.0,0.3,0.0,0.0
3.412,3.75,0.51,-0.0,0.3,-0.0,0.0
3.422,3.76,0.51,-0.0,0.3,0.0,0.0
3.432,3.76,0.52,-0.0,0.3,-0.0,0.0
3.442,3.76,0.52,-0.0,0.3,0.0,0.0
3.452,3.76,0.52,-0.0,0.3,-0.0,0.0
3.462,3.76,0.52,-0.0,0.3,-0.0,0.0
3.472,3.76,0.53,-0.0,0.3,-0.0,0.0
3.482,3.76,0.53,-0.0,0.3,-0.0,0.0
3.492,3.76,0.53,-0.0,0.3,0.0,0.0
3.502,3.77,0.53,-0.0,0.3,0.0,0.0
3.512,3.77,0.54,-0.0,0.3,-0.0,0.0
3.522,3.77,0.54,-0.0,0.3,0.0,0.0
3.532,3.77,0.54,-0.0,0.3,0.0,0.0
3.542,3.77,0.55,-0.0,0.3,-0.0,0.0
3.552,3.77,0.55,-0.0,0.3,0.0,0.0
3.562,3.77,0.55,-0.0,0.3,-0.0,0.0
3.570,3.77,0.55,-0.0,0.3,0.0,0.0
3.582,3.77,0.56,-0.0,0.3,-0.0,0.0
3.591,3.78,0.56,-0.0,0.3,0.0,0.0
3.602,3.78,0.56,-0.0,0.3,0.0,0.0
3.612,3.78,0.57,-0.0,0.3,0.0,0.0
3.622,3.78,0.57,-0.0,0.3,0.0,0.0
3.631,3.78,0.57,-0.0,0.3,0.0,0.0
3.642,3.78,0.57,-0.0,0.3,0.0,0.0
3.652,3.78,0.58,-0.0,0.3,-0.0,0.0
3.661,3.78,0.58,-0.0,0.3,0.0,0.0
3.671,3.78,0.58,-0.0,0.3,0.0,0.0
3.681,3.78,0.58,-0.0,0.3,-0.0,0.0
3.691,3.79,0.59,-0.0,0.3,0.0,0.0
3.701,3.79,0.59,-0.0,0.3,0.0,0.0
3.711,3.79,0.59,-0.0,0.3,-0.0,0.0
3.721,3.79,0.6,-0.0,0.3,0.0,0.0
3.731,3.79,0.6,-0.0,0.3,-0.0,0.0
3.738,3.79,0.6,-0.0,0.3,0.0,0.0
3.751,3.79,0.6,-0.0,0.3,0.0,0.0
3.761,3.79,0.61,-0.0,0.3,0.0,0.0
3.770,3.79,0.61,-0.0,0.3,0.0,0.0
3.781,3.79,0.61,-0.0,0.3,-0.0,0.0
3.791,3.8,0.62,-0.0,0.3,0.0,0.0
3.801,3.8,0.62,-0.0,0.3,-0.0,0.0
3.811,3.8,0.62,-0.0,0.3,0.0,0.0
3.821,3.8,0.62,-0.0,0.3,-0.0,0.0
3.831,3.8,0.63,-0.0,0.3,0.0,0.0
3.841,3.8,0.63,-0.0,0.3,0.0,0.0
3.851,3.8,0.63,-0.0,0.3,0.0,0.0
3.861,3.8,0.64,-0.0,0.3,-0.0,0.0
3.872,3.8,0.64,-0.0,0.3,0.0,0.0
3.882,3.8,0.64,-0.0,0.3,-0.0,0.0
3.892,3.8,0.65,-0.0,0.3,0.0,0.0
3.902,3.8,0.65,-0.0,0.3,-0.0,0.0
3.912,3.81,0.65,-0.0,0.3,0.0,0.0
3.922,3.81,0.65,-0.0,0.3,0.0,0.0
3.932,3.81,0.66,-0.0,0.3,-0.0,0.0
3.942,3.81,0.66,-0.0,0.3,-0.0,0.0
3.952,3.81,0.66,-0.0,0.3,0.0,0.0
3.962,3.81,0.67,-0.0,0.3,-0.0,0.0
3.972,3.81,0.67,-0.0,0.3,-0.0,0.0
3.982,3.81,0.67,-0.0,0.3,-0.0,0.0
3.992,3.81,0.67,-0.0,0.3,-0.0,0.0
3.999,3.81,0.68,-0.0,0.3,-0.0,0.0
4.011,3.81,0.68,-0.0,0.3,-0.0,0.0
4.021,3.81,0.68,-0.0,0.3,-0.0,0.0
4.032,3.81,0.69,-0.0,0.3,-0.0,0.0
4.042,3.81,0.69,-0.0,0.3,-0.0,0.0
4.052,3.82,0.69,-0.0,0.3,-0.0,0.0
4.062,3.82,0.69,-0.0,0.3,-0.0,0.0
4.072,3.82,0.7,-0.0,0.3,-0.0,0.0
4.082,3.82,0.7,-0.0,0.3,-0.0,0.0
4.092,3.82,0.7,-0.0,0.3,-0.0,0.0
4.102,3.82,0.71,-0.0,0.3,-0.0,0.0
4.112,3.82,0.71,-0.0,0.3,-0.0,0.0
4.122,3.82,0.71,-0.0,0.3,-0.0,0.0
4.132,3.82,0.72,-0.0,0.3,-0.0,0.0
4.142,3.82,0.72,-0.0,0.3,-0.0,0.0
4.152,3.82,0.72,-0.0,0.3,-0.0,0.0
4.162,3.82,0.72,-0.0,0.3,-0.0,0.0
4.172,3.82,0.73,-0.0,0.3,-0.0,0.0
4.182,3.82,0.73,-0.0,0.3,-0.0,0.0
4.192,3.82,0.73,-0.0,0.3,-0.0,0.0
4.202,3.82,0.74,-0.0,0.3,-0.0,0.0
4.212,3.83,0.74,-0.0,0.3,-0.0,0.0
4.222,3.83,0.74,-0.0,0.3,-0.0,0.0
4.232,3.83,0.74,-0.0,0.3,-0.0,0.0
4.242,3.83,0.75,-0.0,0.3,-0.0,0.0
4.252,3.83,0.75,-0.0,0.3,-0.0,0.0
4.262,3.83,0.75,-0.0,0.3,-0.0,0.0
4.272,3.83,0.76,-0.0,0.3,-0.0,0.0
4.282,3.83,0.76,-0.0,0.3,-0.0,0.0
4.292,3.83,0.76,-0.0,0.3,-0.0,0.0
4.302,3.83,0.77,-0.0,0.3,-0.0,0.0
4.312,3.83,0.77,-0.0,0.3,-0.0,0.0
4.322,3.83,0.77,-0.0,0.3,-0.0,0.0
4.332,3.83,0.77,-0.0,0.3,-0.0,0.0
4.342,3.83,0.78,-0.0,0.3,-0.0,0.0
4.351,3.83,0.78,-0.0,0.3,-0.0,0.0
4.362,3.83,0.78,-0.0,0.3,-0.0,0.0
4.371,3.83,0.79,-0.0,0.3,-0.0,0.0
4.382,3.83,0.79,-0.0,0.3,-0.0,0.0
4.391,3.83,0.79,-0.0,0.3,0.0,0.0
4.401,3.83,0.8,-0.0,0.3,0.0,0.0
4.411,3.83,0.8,-0.0,0.3,-0.0,0.0
4.421,3.83,0.8,-0.0,0.3,0.0,0.0
4.431,3.83,0.8,-0.0,0.3,0.0,0.0
4.441,3.84,0.81,-0.0,0.3,-0.0,0.0
4.451,3.84,0.81,-0.0,0.3,0.0,0.0
4.461,3.84,0.81,-0.0,0.3,0.0,0.0
4.471,3.84,0.82,-0.0,0.3,-0.0,0.0
4.481,3.84,0.82,-0.0,0.3,-0.0,0.0
4.491,3.84,0.82,-0.0,0.3,0.0,0.0
4.501,3.84,0.82,-0.0,0.3,0.0,0.0
4.511,3.84,0.83,-0.0,0.3,0.0,0.0
4.521,3.84,0.83,-0.0,0.3,0.0,0.0
4.528,3.84,0.83,-0.0,0.3,0.0,0.0
4.534,3.84,0.84,-0.0,0.3,0.0,0.0
4.551,3.84,0.84,-0.0,0.3,0.0,0.0
4.561,3.84,0.84,-0.0,0.3,0.0,0.0
4.571,3.84,0.85,-0.0,0.3,0.0,0.0
4.581,3.84,0.85,-0.0,0.3,-0.0,0.0
4.591,3.84,0.85,-0.0,0.3,-0.0,0.0
4.602,3.84,0.85,-0.0,0.3,-0.0,0.0
4.611,3.84,0.86,-0.0,0.3,-0.0,0.0
4.621,3.84,0.86,-0.0,0.3,0.0,0.0
4.631,3.84,0.86,-0.0,0.3,0.0,0.0
4.641,3.84,0.87,-0.0,0.3,-0.0,0.0
4.651,3.84,0.87,-0.0,0.3,0.0,0.0
4.661,3.84,0.87,-0.0,0.3,-0.0,0.0
4.671,3.84,0.88,-0.0,0.3,-0.0,0.0
4.681,3.84,0.88,-0.0,0.3,-0.0,0.0
4.691,3.84,0.88,-0.0,0.3,-0.0,0.0
4.701,3.84,0.88,-0.0,0.3,-0.0,0.0
4.711,3.84,0.89,-0.0,0.3,0.0,0.0
4.721,3.84,0.89,-0.0,0.3,0.0,0.0
4.731,3.84,0.89,-0.0,0.3,0.0,0.0
