t,rd,pd,yd,r,p,y
11.881,0.0,0.0,0.0,-0.12,-0.05,-0.0
11.915,0.0,0.0,0.0,-0.12,-0.06,-0.0
11.951,0.0,0.0,0.0,-0.13,-0.06,-0.0
11.986,0.0,0.0,0.0,-0.13,-0.06,-0.0
12.012,0.0,0.0,0.0,-0.13,-0.07,-0.0
12.053,0.0,0.0,0.0,-0.13,-0.07,-0.0
12.09,0.0,0.0,0.0,-0.12,-0.07,-0.0
12.117,0.0,0.0,0.0,-0.12,-0.07,-0.0
12.148,0.0,0.0,0.0,-0.12,-0.07,-0.0
12.18,0.0,0.0,0.0,-0.12,-0.07,-0.0
12.213,0.0,0.0,0.0,-0.12,-0.07,-0.0
12.25,0.0,0.0,0.0,-0.11,-0.08,-0.0
12.273,0.0,0.0,0.0,-0.11,-0.08,-0.0
12.301,0.0,0.0,0.0,-0.11,-0.07,-0.0
12.327,0.0,0.0,0.0,-0.1,-0.07,-0.0
12.358,0.0,0.0,0.0,-0.1,-0.07,-0.0
12.392,0.0,0.0,0.0,-0.1,-0.07,-0.0
12.413,0.0,0.0,0.0,-0.09,-0.07,-0.0
12.442,0.0,0.0,0.0,-0.09,-0.07,-0.0
12.469,0.0,0.0,0.0,-0.09,-0.07,-0.0
12.514,0.0,0.0,0.0,-0.08,-0.07,-0.0
12.55,0.0,0.0,0.0,-0.07,-0.06,-0.0
12.581,0.0,0.0,0.0,-0.07,-0.06,-0.0
12.605,0.0,0.0,0.0,-0.06,-0.06,-0.0
12.63,0.0,0.0,0.0,-0.06,-0.06,-0.0
12.667,0.0,0.0,0.0,-0.05,-0.05,-0.0
12.707,0.0,0.0,0.0,-0.04,-0.05,-0.0
12.745,0.0,0.0,0.0,-0.04,-0.05,-0.0
12.766,0.0,0.0,0.0,-0.03,-0.04,-0.0
12.818999999999999,0.0,0.0,0.0,-0.02,-0.04,-0.0
12.848,0.0,0.0,0.0,-0.02,-0.03,-0.0
12.883,0.0,0.0,0.0,-0.01,-0.03,-0.0
12.921,0.0,0.0,0.0,-0.0,-0.02,-0.0
12.955,0.0,0.0,0.0,0.0,-0.02,-0.0
12.984,0.0,0.0,0.0,0.01,-0.02,-0.0
13.019,0.0,0.0,0.0,0.01,-0.01,-0.0
13.051,0.0,0.0,0.0,0.02,-0.01,-0.0
13.083,0.0,0.0,0.0,0.02,-0.0,-0.0
13.112,0.0,0.0,0.0,0.03,-0.0,-0.0
13.158,0.0,0.0,0.0,0.03,0.01,-0.0
13.202,0.0,0.0,0.0,0.04,0.01,-0.0
13.244,0.0,0.0,0.0,0.04,0.01,-0.0
13.28,0.0,0.0,0.0,0.05,0.02,-0.0
13.314,0.0,0.0,0.0,0.05,0.02,-0.0
13.352,0.0,0.0,0.0,0.05,0.03,-0.0
13.39,0.0,0.0,0.0,0.06,0.03,-0.0
