t,x,y,z
22.093,15.74,-20.45,-3.03
22.111,13.97,-19.12,-2.96
22.138,16.28,-19.55,-2.98
22.164,16.45,-19.38,-2.97
22.194,16.04,-20.76,-3.05
22.231,16.08,-21.2,-3.06
22.276,18.56,-21.75,-3.08
22.318,17.72,-21.32,-3.05
22.359,18.18,-20.38,-3.0
22.392,18.16,-21.36,-3.03
22.433,18.27,-21.92,-3.05
22.466,17.49,-20.27,-2.98
22.497,17.38,-22.33,-3.05
22.536,18.93,-20.77,-2.99
22.574,19.03,-21.6,-3.01
22.602,17.98,-22.14,-3.02
22.643,19.4,-21.51,-3.0
22.677,18.35,-22.68,-3.02
22.713,19.77,-22.67,-3.02
22.746,18.63,-20.85,-2.96
22.777,18.87,-22.68,-3.0
22.811,18.97,-22.15,-2.99
22.844,20.4,-22.95,-3.0
22.871,17.93,-21.27,-2.96
22.903,20.75,-23.52,-3.0
22.931,18.17,-21.48,-2.96
22.962,21.03,-23.62,-2.99
22.995,19.72,-22.11,-2.97
23.032,21.42,-24.16,-2.99
23.066,20.41,-24.4,-2.99
23.100,20.19,-22.48,-2.96
23.134,22.16,-25.63,-2.98
23.170,20.57,-23.14,-2.96
23.209,22.39,-25.24,-2.96
23.237,21.27,-25.1,-2.96
23.270,21.04,-23.54,-2.95
23.306,22.42,-23.78,-2.95
23.345,23.25,-26.67,-2.96
23.383,23.72,-27.79,-2.96
23.423,22.97,-24.28,-2.94
23.458,22.58,-27.0,-2.94
23.495,24.14,-27.78,-2.95
23.532,23.44,-24.71,-2.94
23.567,22.99,-27.1,-2.94
23.602,24.67,-28.34,-2.95
23.638,22.63,-24.95,-2.94
23.670,22.98,-25.85,-2.94
23.705,25.59,-30.52,-2.96
23.738,22.99,-25.12,-2.94
23.768,24.16,-28.96,-2.95
23.802,24.12,-28.52,-2.96
23.838,24.82,-26.28,-2.95
23.871,24.68,-29.7,-2.97
23.910,25.41,-27.55,-2.96
23.939,24.67,-28.91,-2.97
23.972,24.91,-29.39,-2.98
23.999,24.23,-26.71,-2.96
24.038,26.62,-30.49,-2.99
24.064,24.51,-26.95,-2.97
24.096,25.53,-30.22,-2.99
24.130,25.22,-28.82,-2.99
24.166,26.9,-30.11,-3.0
24.207,27.26,-30.93,-3.01
24.235,25.12,-27.27,-2.97
24.271,26.46,-31.61,-3.02
24.307,26.74,-27.97,-2.98
24.343,27.87,-31.56,-3.02
24.379,26.45,-30.42,-3.01
24.411,26.16,-29.06,-2.99
24.443,28.1,-31.19,-3.02
24.474,26.19,-28.46,-2.98
24.507,27.15,-31.41,-3.02
24.539,26.43,-28.62,-2.98
24.570,27.38,-31.62,-3.02
24.605,27.92,-28.89,-2.98
24.638,27.56,-31.51,-3.01
24.663,26.77,-28.45,-2.98
24.694,27.65,-31.13,-3.0
24.729,27.85,-31.54,-3.0
24.764,28.47,-29.14,-2.97
24.785,26.0,-28.68,-2.97
24.817,28.13,-31.54,-2.99
24.852,28.85,-29.48,-2.97
24.887,28.3,-31.48,-2.98
24.912,27.61,-28.73,-2.96
24.948,28.43,-31.23,-2.97
24.981,28.62,-31.65,-2.97
25.012,27.93,-28.94,-2.95
25.048,29.94,-31.37,-2.96
25.085,30.11,-31.6,-2.95
25.124,29.85,-30.23,-2.95
25.161,29.14,-31.6,-2.94
25.199,29.87,-29.54,-2.94
25.230,29.29,-31.54,-2.93
25.270,30.09,-29.71,-2.93
25.316,32.17,-32.51,-2.91
25.353,30.25,-29.36,-2.93
25.391,29.5,-30.77,-2.92
25.427,30.82,-30.84,-2.92
25.465,30.83,-30.69,-2.91
25.505,30.9,-30.58,-2.92
25.537,29.73,-30.4,-2.92
25.576,30.81,-29.3,-2.93
25.605,29.87,-30.39,-2.92
25.642,30.99,-29.36,-2.94
25.675,30.15,-31.13,-2.93
25.714,31.28,-30.1,-2.95
25.748,30.16,-30.3,-2.96
25.790,31.44,-30.02,-2.98
25.822,31.53,-29.89,-2.99
25.864,31.72,-30.47,-3.02
25.909,31.77,-29.85,-3.02
25.952,33.3,-31.16,-3.13
25.993,32.18,-30.64,-3.14
26.034,32.42,-30.94,-3.21
26.074,32.56,-30.88,-3.26
26.113,32.78,-31.14,-3.35
26.149,31.9,-31.63,-3.51
26.188,32.97,-30.44,-3.33
26.224,33.08,-30.36,-3.33
26.266,34.12,-32.99,-4.14
26.306,34.74,-33.41,-4.41
26.350,34.36,-32.59,-4.96
26.390,34.5,-32.81,-6.4
26.431,34.15,-32.37,-9.16
26.472,34.64,-32.12,-16.7
26.509,35.14,-34.77,-16.83
26.550,41.55,-39.9,-6.27
26.590,44.85,-43.16,2.39
26.629,49.72,-48.18,11.25
26.663,42.33,-39.12,3.86
26.708,59.93,-59.42,18.42
26.755,56.57,-53.45,14.52
26.795,58.04,-56.08,18.65
26.830,62.22,-61.66,26.2
26.876,67.25,-64.08,31.13
26.909,55.2,-53.24,20.38
26.945,72.66,-70.59,42.87
26.982,80.82,-78.84,55.68
27.029,95.81,-94.19,78.95
27.071,68.51,-64.87,38.2
27.115,97.33,-93.49,77.65
27.158,101.83,-98.7,81.85
27.199,102.84,-98.95,78.54
27.242,112.37,-106.8,84.04
27.283,119.46,-114.37,85.7
27.315,120.22,-115.61,78.56
27.352,95.36,-89.15,45.54
27.387,120.42,-114.66,63.64
27.421,130.57,-124.03,63.05
27.455,93.8,-86.59,30.76
27.483,130.17,-122.61,49.81
27.529,140.48,-130.88,47.15
27.567,141.33,-131.01,39.11
27.613,145.06,-134.08,31.68
27.647,117.49,-107.65,19.42
27.688,146.38,-134.51,20.82
27.725,139.01,-127.16,17.65
27.764,117.53,-106.87,13.2
27.799,145.29,-133.61,15.41
27.840,136.94,-124.33,17.81
27.880,125.69,-113.82,17.31
27.918,139.83,-126.55,24.26
27.955,133.09,-119.96,31.75
27.985,107.07,-97.08,24.18
28.025,135.57,-121.75,50.59
28.066,116.47,-104.02,47.9
28.108,131.48,-117.32,83.19
28.150,121.79,-108.05,94.96
28.191,109.39,-96.77,83.52
28.229,106.03,-93.42,91.68
28.267,108.37,-94.79,141.91
28.302,96.09,-84.05,83.31
28.342,99.08,-85.76,158.39
28.364,91.24,-80.72,156.66
28.409,89.91,-77.55,127.37
28.447,83.71,-70.41,246.42
28.487,77.84,-65.29,224.19
28.528,72.88,-60.87,215.95
28.558,73.73,-63.35,157.51
28.596,61.46,-50.62,240.57
28.634,65.37,-54.86,183.99
28.666,49.82,-41.94,247.54
28.698,48.88,-41.68,224.45
28.738,52.14,-43.92,193.63
28.776,32.38,-26.92,259.46
28.815,22.67,-19.47,269.02
28.851,21.96,-20.48,239.09
28.884,37.89,-33.37,174.02
28.917,6.62,-8.93,243.38
28.950,44.51,-40.39,130.38
28.978,-6.01,0.16,241.21
29.014,26.5,-25.44,156.31
29.060,-20.45,11.3,236.96
29.092,-14.83,6.0,204.97
29.130,-23.3,10.85,195.45
29.177,-29.7,16.73,186.39
29.220,-37.35,20.67,172.75
29.256,-24.67,10.51,141.96
29.302,-46.94,27.07,147.02
29.346,-40.99,21.03,126.54
29.387,10.53,-16.39,86.28
29.431,-55.03,30.02,113.7
29.474,-42.88,21.55,98.49
29.520,-54.05,27.86,98.03
29.563,-42.85,20.32,87.05
29.608,-73.03,39.44,87.02
29.649,-33.47,12.01,73.92
29.693,-39.66,16.64,72.16
29.734,-38.19,14.47,69.31
29.763,0.32,-11.92,65.68
29.806,-37.62,13.62,69.97
29.841,-30.5,7.9,69.61
29.874,-35.72,11.84,72.23
29.904,0.03,-11.99,66.25
29.941,-32.85,9.02,71.71
29.980,-36.23,11.86,74.53
